date_only,bidder_name,pub_name,pub_id,endpoint,pub_type,device_type,auctions,impressions,spend
2025-02-10,DV360,Start.io,488437,New Shaping - TREE,exchange,DESKTOP,1,1,0.0
2025-02-10,MediaForce,AdInMo,515838,ADD NEW EXCHANGES HERE,exchange,APP,1,1,0.0
2025-02-10,Xandr,IQZone,456186,Mobile In-App Bucket 1 TREE,exchange,CTV,1,1,0.02
2025-02-10,Beeswax,Onomagic,267257,MobileApp Indirect - NEW Bundle Only Fill TREE,exchange,CTV,1,1,0.0
2025-02-10,Krush Media,Krush Media,245697,Intermediary Priority Bundles,exchange,APP,1,1,0.0
2025-02-10,Epom Services,VGI CTV,509976,ADD NEW EXCHANGES HERE,exchange,APP,3,3,0.0
2025-02-10,Beeswax,OrkaTV,504676,Intermediaries RPM - TREE FUZZ,exchange,APP,1,1,0.01
2025-02-10,BidSwitch,IQZone,456186,Intermediaries 2 - Sequoia,exchange,APP,209437,209437,408.69
2025-02-10,OpenX,The Brave,273050,Indirect Mobile App - Sequoia RPM,exchange,APP,82721,82721,16.1
2025-02-10,Magnite,Verve Mobile,501545,US West Magnite,exchange,APP,1307839,1307839,361.88
2025-02-10,Motorik,Eskimi,502284,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,6768,6768,1.88
2025-02-10,Simpli.fi,Smaato InAPP,512156,High Rev - Sequoia FUZZ,exchange,APP,1999086,1999086,3012.61
2025-02-10,BidSwitch,Safe Exchange,488676,US West Test,exchange,CTV,97524,97524,1243.03
2025-02-10,DV360,Verve Mobile,501545,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,191524,191524,45.33
2025-02-10,BidSwitch,Luna Media,367217,Intermediaries - Sequoia,exchange,APP,304909,304909,129.45
2025-02-10,UnrulyX,Thunder Monetize,500520,UnrulyX Mobile In App - TREE - US West,exchange,APP,311598,311598,91.76
2025-02-10,Magnite,Playdigo,489963,Intermediaries Bucket 1 - Sequoia,exchange,APP,121539,121539,77.21
2025-02-10,Motorik,Ookla,235106,EU Intermediaries Bucket 1,exchange,APP,181,181,0.1
2025-02-10,Simpli.fi,Voise Tech Ltd,511365,RPM Throttle Bucket - TREE SPLINE,exchange,APP,222445,222445,355.08
2025-02-10,Magnite,Cinepulse Reseller,533266,Intermediaries Bucket 1 - Sequoia,exchange,APP,2484,2484,1.86
2025-02-10,Epsilon,Safe Exchange,488676,Epilson Aigned Exchanges - Sequoia,exchange,CTV,18343,18343,228.24
2025-02-10,Beeswax,Widesound,533923,Intermediaries RPM - TREE FUZZ,exchange,APP,3385,3385,27.67
2025-02-10,Simpli.fi,My-Cast App,512006,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,59118,59118,107.77
2025-02-10,Simpli.fi,Algorix,481366,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,36448,36448,65.06
2025-02-10,Beeswax,Aceex,289960,Intermediaries RPM - TREE FUZZ,exchange,APP,13817,13817,52.08
2025-02-10,BidSwitch,Connekt,491737,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,66709,66709,18.93
2025-02-10,Magnite,Elixir Holding Inc.,481808,Intermediaries Bucket 1 - Sequoia,exchange,APP,14692,14692,41.97
2025-02-10,RTB House,Amazon UAM,375328,High Rev Exchanges - Tree Bid Rate,exchange,APP,22592,22592,3.35
2025-02-10,DV360,Ookla,235106,NIMBUS Mobile In-App No Throttle,exchange,APP,19646,19646,37.92
2025-02-10,Krush Media,Smaato InAPP,512156,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,2215,2215,2.2
2025-02-10,The Trade Desk,Merriam Webster,83744,Direct Exchanges - No Throttle,exchange,APP,3294,3294,2.84
2025-02-10,Krush Media,SpringServe,391309,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,15431,15431,97.21
2025-02-10,Epom Services,Mediaverse,535224,ADD NEW EXCHANGES HERE,exchange,APP,5220,5220,1.0
2025-02-10,UnrulyX,Matterfull Media,482639,UnrulyX Mobile In App - TREE,exchange,APP,3628,3628,3.36
2025-02-10,The Trade Desk,Tappa,476784,Direct Exchanges - No Throttle,exchange,APP,3572,3572,1.24
2025-02-10,Simpli.fi,Consumable,248396,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,1206,1206,7.11
2025-02-10,PubMatic,GrowinTech,513831,Pubm US-West MVP,exchange,APP,7319,7319,3.68
2025-02-10,Krush Media,Safe Exchange,488676,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,9383,9383,101.85
2025-02-10,Centro,Balloon Labs,478192,ADD NEW EXCHANGES HERE - TREE,exchange,APP,1291,1291,1.38
2025-02-10,UnrulyX,Brightcom,473316,UnrulyX Mobile In App - TREE,exchange,APP,656,656,0.6
2025-02-10,UnrulyX,Luna Media,367217,UnrulyX Mobile In App - TREE,exchange,APP,1759,1759,1.18
2025-02-10,UnrulyX,Trebel.io,521904,Direct Mobile In-App - TREE,exchange,APP,1717,1717,0.98
2025-02-10,Simpli.fi,Mediaverse,535224,Simplifi - Weast,exchange,APP,1622,1622,2.54
2025-02-10,Simpli.fi,Glewed.tv,465025,CTV Exchanges Banner & Video,exchange,CTV,767,767,11.77
2025-02-10,Edge226,Trebel.io,521904,SSP (Dauup) IA EP - Exchanges,exchange,APP,1209,1209,0.32
2025-02-10,Centro,Timehop,465842,Low Volume - Sequoia,exchange,APP,493,493,2.09
2025-02-10,Xandr,TriCoast 3P,518134,High Rev CTV - TREE,exchange,CTV,748,748,9.83
2025-02-10,UnrulyX,Opera,465542,UnrulyX Mobile In App - TREE,exchange,APP,817,817,0.81
2025-02-10,Beeswax,Connekt,491737,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,902,902,0.78
2025-02-10,Motorik,"VRTCAL Markets, Inc.",522431,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,362,362,0.23
2025-02-10,RTB House,Algorix,481366,ADD NEW EXCHANGES HERE - Tree,exchange,APP,423,423,0.31
2025-02-10,Simpli.fi,Timehop,465842,Lower Volume - No Shaping,exchange,APP,275,275,0.8
2025-02-10,Centro,Brightcom,473316,ADD NEW EXCHANGES HERE - TREE,exchange,APP,343,343,1.0
2025-02-10,Beeswax,Weatherbug,489654,DIRECT InApp - TREE Clears,exchange,APP,842,842,1.1
2025-02-10,Motorik,Appbroda,489954,EU Intermediaries Bucket 1,exchange,APP,212,212,0.16
2025-02-10,UnrulyX,VGI CTV,509976,UnrulyX Mobile In App - TREE,exchange,APP,699,699,2.25
2025-02-10,Beeswax,Added TV,510710,Intermediaries RPM - TREE FUZZ,exchange,CTV,704,704,7.15
2025-02-10,MediaForce,Appush,514816,ADD NEW EXCHANGES HERE,exchange,APP,8,8,0.02
2025-02-10,Motorik,Audiomack,483396,EU Intermediaries Bucket 1,exchange,APP,322,322,0.14
2025-02-10,Simpli.fi,Twist Digital,271355,CTV Exchanges Banner & Video,exchange,CTV,908,908,3.0
2025-02-10,Edge226,Audiomack,483396,In-App Direct (Edge Direct EP),exchange,APP,232,232,0.05
2025-02-10,Epom Services,Appush,514816,ADD NEW EXCHANGES HERE,exchange,APP,64,64,0.01
2025-02-10,Edge226,"VRTCAL Markets, Inc.",522431,CTV Exchanges (Edge Direct EP),exchange,CTV,48,48,0.18
2025-02-10,Opera Bidder,Playdigo,489963,ADD NEW EXCHANGES HERE - TREE,exchange,APP,88,88,0.27
2025-02-10,MediaForce,Amazon UAM,375328,Bucket 1 - Smart Bids,exchange,APP,71,71,0.04
2025-02-10,Centro,TVIQ CTV,506164,CTV - New RPM - TREE,exchange,APP,82,82,1.09
2025-02-10,Motorik,Limpid TV,270524,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,18,18,0.0
2025-02-10,MediaForce,Anzu,524160,ADD NEW EXCHANGES HERE,exchange,APP,20,20,0.0
2025-02-10,Beeswax,Iion,270673,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,DESKTOP,56,56,0.1
2025-02-10,Centro,MetaX,515843,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,13,13,0.23
2025-02-10,Xandr,Amazon UAM,375328,High Rev CTV - TREE,exchange,APP,12,12,0.05
2025-02-10,Motorik,Matterfull Media,482639,EU Intermediaries Bucket 1,exchange,APP,13,13,0.0
2025-02-10,Centro,Amazon UAM,375328,Mobile App Bucket 1 - TREE,exchange,CTV,8,8,0.14
2025-02-10,Centro,Aceex,289960,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,22,22,0.29
2025-02-10,Krush Media,Vuukle,246770,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,11,11,0.08
2025-02-10,Beeswax,TMH Technology,499430,Intermediaries RPM - TREE FUZZ,exchange,CTV,82,82,1.19
2025-02-10,Centro,Barstool Sports,241659,Low Volume - Sequoia,exchange,APP,25,25,0.03
2025-02-10,Centro,Twist Digital,271355,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,9,9,0.07
2025-02-10,Xandr,OrkaTV,504676,High Rev CTV - TREE,exchange,CTV,4,4,0.04
2025-02-10,MediaForce,Radiance Media,510432,ADD NEW EXCHANGES HERE,exchange,APP,22,22,0.0
2025-02-10,Edge226,Siprocol,522014,CTV Exchanges (Edge Direct EP),exchange,CTV,1,1,0.03
2025-02-10,DV360,FlipaClip,531544,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,3,3,0.04
2025-02-10,BidSwitch,Twist Digital,271355,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,6,6,0.02
2025-02-10,Edge226,Luna Media,367217,CTV Exchanges (Edge Direct EP),exchange,CTV,3,3,0.03
2025-02-10,Krush Media,Vitor Media,503827,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,3,3,0.06
2025-02-10,Simpli.fi,Glewed.tv,465025,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,1,1,0.01
2025-02-10,BidSwitch,Rise,503707,Intermediaries - Sequoia,exchange,DESKTOP,1,1,0.0
2025-02-10,Centro,My-Cast App,512006,Mobile App Bucket 1 - TREE SPLINE,exchange,APP,33541,33541,87.94
2025-02-10,Simpli.fi,Luna Media,367217,RPM Throttle Bucket - TREE SPLINE,exchange,APP,215216,215216,315.42
2025-02-10,Edge226,Aceex,289960,New Exchanges Here TREE,exchange,APP,3997440,3997440,12893.34
2025-02-10,PubMatic,Verve Mobile,501545,MobileFuse 137711 NEW TEST 6/14 - TREE FUZZY,exchange,APP,973669,973669,370.54
2025-02-10,DV360,Voise Tech Ltd,511365,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,417541,417541,98.6
2025-02-10,Simpli.fi,Verve Mobile,501545,RPM Throttle Bucket - TREE,exchange,APP,414030,414030,607.4
2025-02-10,BidSwitch,Start.io,488437,Intermediaries 2 - Sequoia,exchange,APP,49455,49455,76.52
2025-02-10,Simpli.fi,Appstock,443297,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,46545,46545,73.05
2025-02-10,DV360,Opera,465542,DV360 US-West MVP,exchange,APP,25675,25675,55.16
2025-02-10,PubMatic,Rise,503707,MobileFuse 137711 NEW TEST 6/14 - TREE FUZZY,exchange,APP,554237,554237,300.84
2025-02-10,Simpli.fi,TopOnAds,528054,US West Test,exchange,APP,266602,266602,380.05
2025-02-10,Edge226,GrowinTech,513831,In-App Direct (Edge Direct EP),exchange,APP,7709,7709,3.15
2025-02-10,UnrulyX,Videoheroes,483304,UnrulyX Mobile In App - TREE,exchange,APP,487442,487442,59.23
2025-02-10,Magnite,Thunder Monetize,500520,US West Magnite,exchange,APP,56378,56378,40.98
2025-02-10,BidSwitch,Anzu,524160,Intermediaries 2 - Sequoia,exchange,APP,180410,180410,137.46
2025-02-10,BidSwitch,VGI CTV,509976,Intermediaries 2 - Sequoia,exchange,CTV,108731,108731,401.91
2025-02-10,Magnite,From The Top,487750,Intermediaries Bucket 1 - Sequoia,exchange,APP,52571,52571,141.74
2025-02-10,Epom Services,Smaato InAPP,512156,ADD NEW EXCHANGES HERE,exchange,APP,11959,11959,4.06
2025-02-10,Simpli.fi,TVIQ CTV,506164,CTV Exchanges Banner & Video,exchange,CTV,1890,1890,28.22
2025-02-10,Xandr,Krush Media,245697,High Rev CTV - TREE,exchange,APP,13661,13661,28.65
2025-02-10,Motorik,Appstock,443297,EU Intermediaries Bucket 1,exchange,APP,5198,5198,2.37
2025-02-10,The Trade Desk,Audiomack,483396,Direct Exchanges - No Throttle,exchange,APP,24788,24788,36.14
2025-02-10,UnrulyX,Opera,465542,UnrulyX Mobile In App - TREE - US West,exchange,APP,24787,24787,21.5
2025-02-10,OpenX,Tappa,476784,DIRECT Nimbus - Sequoia,exchange,APP,50335,50335,1.34
2025-02-10,RTB House,Matterfull Media,482639,ADD NEW EXCHANGES HERE - Tree,exchange,APP,13986,13986,16.33
2025-02-10,Edge226,The Big Red,478097,New Exchanges Here TREE,exchange,APP,1226,1226,3.04
2025-02-10,Magnite,My-Cast App,512006, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,7993,7993,15.25
2025-02-10,Beeswax,Algorix,481366,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,5330,5330,5.7
2025-02-10,BidSwitch,ProgrammaticX,516513,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,6126,6126,10.75
2025-02-10,BidSwitch,Krush Media,245697,Intermediaries - Sequoia,exchange,CTV,1416,1416,9.75
2025-02-10,UnrulyX,Voise Tech Ltd,511365,UnrulyX Mobile In App - TREE,exchange,APP,2262,2262,2.47
2025-02-10,Krush Media,zMaticoo,517272,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,272,272,0.41
2025-02-10,Simpli.fi,Twist Digital,271355,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,4025,4025,12.43
2025-02-10,Motorik,Luna Media,367217,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,9399,9399,2.93
2025-02-10,Krush Media,Rise,503707,Mobile App Intermediaries - Tree,exchange,APP,7656,7656,6.87
2025-02-10,Beeswax,Infolinks,268479,Intermediaries RPM - TREE FUZZ,exchange,CTV,2536,2536,34.79
2025-02-10,Magnite,Tvisionary,501771,Intermediaries Bucket 1 - Sequoia,exchange,APP,356,356,0.8
2025-02-10,Epom Services,Adsyeild,292974,ADD NEW EXCHANGES HERE,exchange,APP,984,984,0.75
2025-02-10,Xandr,"VRTCAL Markets, Inc.",522431,High Rev CTV - TREE,exchange,CTV,2326,2326,10.47
2025-02-10,Xandr,Verve Mobile,501545,Mobile In-App Bucket 1 TREE,exchange,APP,1363,1363,0.67
2025-02-10,Simpli.fi,Tvisionary,501771,RPM Throttle Bucket - TREE SPLINE,exchange,APP,229,229,1.17
2025-02-10,Motorik,Balloon Labs,478192,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,1422,1422,0.38
2025-02-10,Motorik,Brightcom,473316,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,532,532,3.0
2025-02-10,Krush Media,Elixir Holding Inc.,481808,Mobile App Intermediaries - Tree,exchange,APP,65,65,0.17
2025-02-10,Centro,FlipaClip,531544,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,161,161,2.48
2025-02-10,Centro,Cinepulse Reseller,533266,ADD NEW EXCHANGES HERE - TREE,exchange,APP,68,68,0.1
2025-02-10,Simpli.fi,Radiance Media,510432,Lower Volume - No Shaping,exchange,APP,1501,1501,2.7
2025-02-10,Beeswax,Display.io,535014,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,APP,454,454,0.48
2025-02-10,Centro,Audiomack,483396,Low Volume - Sequoia,exchange,APP,705,705,0.43
2025-02-10,BidSwitch,PGAM Media,402418,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,266,266,0.77
2025-02-10,Krush Media,Castify CTV,521782,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,151,151,2.06
2025-02-10,BidSwitch,Safe Exchange,488676,Low Volume - No Throttle,exchange,APP,532,532,6.92
2025-02-10,Krush Media,"VRTCAL Markets, Inc.",522431,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,53,53,0.37
2025-02-10,DV360,Smaato InAPP,512156,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,289,289,0.06
2025-02-10,Opera Bidder,Ad Element,472844,ADD NEW EXCHANGES HERE - TREE,exchange,APP,192,192,0.41
2025-02-10,BidSwitch,News UK,246985,Low Volume - No Throttle,exchange,CTV,114,114,1.49
2025-02-10,BidSwitch,Siprocol,522014,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,CTV,80,80,0.61
2025-02-10,Epom Services,"Olaex, Inc.",527867,ADD NEW EXCHANGES HERE,exchange,APP,85,85,0.06
2025-02-10,Motorik,AdInMo,515838,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,20,20,0.01
2025-02-10,BidSwitch,Ookla,235106,Low Volume - No Throttle,exchange,APP,71,71,0.1
2025-02-10,Centro,My-Cast App,512006,Mobile App Bucket 1 - TREE SPLINE,exchange,CTV,86,86,0.46
2025-02-10,Epom Services,AdInMo,515838,ADD NEW EXCHANGES HERE,exchange,APP,41,41,0.03
2025-02-10,Magnite,Tvisionary,501771, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,176,176,0.4
2025-02-10,Beeswax,Timehop,465842,DIRECT InApp - TREE Clears,exchange,APP,196,196,0.61
2025-02-10,Madhive,SpringServe,391309,Exchanges - Disabled Shaping,exchange,APP,12,12,0.09
2025-02-10,RTB House,Aloha Ads,523648,ADD NEW EXCHANGES HERE - Tree,exchange,CTV,12,12,0.04
2025-02-10,Beeswax,Iion,270673,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,DESKTOP,53,53,0.09
2025-02-10,Motorik,Limpid TV,270524,EU Intermediaries Bucket 1,exchange,APP,74,74,0.02
2025-02-10,Magnite,InMobi,502742, Intermediaries Bucket 1 - Sequoia SPLINE,exchange,APP,30,30,0.02
2025-02-10,BidSwitch,Anzu,524160,Intermediaries 2 - Sequoia,exchange,DESKTOP,16,16,0.01
2025-02-10,DV360,Anzu,524160,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,APP,30,30,0.14
2025-02-10,DV360,Consumable,248396,ADD NEW EXCHANGES HERE - TREE HUG FUZZ AUTOTUNE,exchange,CTV,15,15,0.05
2025-02-10,RTB House,"Olaex, Inc.",527867,ADD NEW EXCHANGES HERE - Tree,exchange,APP,89,89,0.06
2025-02-10,Beeswax,Germane Media,509119,ADD NEW EXCHANGES HERE - FILL FUZZY SPLINE,exchange,DESKTOP,5,5,0.01
2025-02-10,Krush Media,Glewed.tv,465025,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,4,4,0.07
2025-02-10,Motorik,Adsyeild,292974,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,38,38,0.01
2025-02-10,RTB House,Display.io,535014,ADD NEW EXCHANGES HERE - Tree,exchange,APP,32,32,0.03
2025-02-10,OpenX,Merriam Webster,83744,DIRECT Nimbus - Sequoia,exchange,APP,8,8,0.0
2025-02-10,Centro,Elemental TV,534878,ADD NEW EXCHANGES HERE - TREE,exchange,CTV,7,7,0.09
2025-02-10,BidSwitch,Timehop,465842,Low Volume - No Throttle,exchange,APP,8,8,0.04
2025-02-10,BidSwitch,Elemental TV,534878,Intermediaries 2 - Sequoia,exchange,CTV,2,2,0.03
2025-02-10,BidSwitch,Castify,516852,ADD NEW EXCHANGES HERE - TREE FUZZY,exchange,APP,3,3,0.0
2025-02-10,Krush Media,Verve Mobile,501545,Intermediary Priority Bundles,exchange,APP,2,2,0.0
2025-02-10,Simpli.fi,PGAM Media,402418,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,1,1,0.01
2025-02-10,MediaForce,Balloon Labs,478192,ADD NEW EXCHANGES HERE,exchange,APP,1,1,0.0
2025-02-10,DV360,TVIQ CTV,506164,CTV Indirect - Sequoia,exchange,APP,1,1,0.02
2025-02-10,Krush Media,SeedTag,397546,CTV - ADD NEW EXCHANGES HERE TREE FUZZ,exchange,CTV,1,1,0.01
2025-02-10,OpenX,Start.io,488437,Indirect Mobile App - Sequoia RPM,exchange,APP,449416,449416,30.73
2025-02-10,Beeswax,Aceex,289960,Intermediaries RPM - TREE FUZZ,exchange,CTV,23421,23421,249.38
2025-02-10,PubMatic,Applovin,516975,MobileFuse 137711 NEW TEST 6/14 - TREE FUZZY,exchange,APP,180154,180154,42.03
2025-02-10,Simpli.fi,InMobi,502742,RPM Throttle Bucket - TREE SPLINE,exchange,APP,65625,65625,99.7
2025-02-10,Centro,Aceex,289960,ADD NEW EXCHANGES HERE - TREE,exchange,APP,11506,11506,75.58
2025-02-10,PubMatic,Safe Exchange,488676,DIRECT S2S - TREE,exchange,CTV,155845,155845,1904.26
2025-02-10,Xandr,Smaato InAPP,512156,Mobile In-App Bucket 1 TREE,exchange,APP,163174,163174,94.85
2025-02-10,Motorik,Start.io,488437,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,42766,42766,10.05
2025-02-10,UnrulyX,Rise,503707,UnrulyX Mobile In App - TREE,exchange,APP,1464659,1464659,320.83
2025-02-10,Magnite,Amazon UAM,375328,Intermediaries Bucket 1 - Sequoia,exchange,APP,11659,11659,2.63
2025-02-10,UnrulyX,Audiomack,483396,Direct Mobile In-App - TREE,exchange,APP,8583,8583,5.13
2025-02-10,Simpli.fi,Singular Ads,443073,ADD NEW EXCHANGES HERE - NEW TREE,exchange,APP,127709,127709,205.12
2025-02-10,BidSwitch,The Brave,273050,Intermediaries - Sequoia,exchange,APP,57137,57137,72.2
2025-02-10,Edge226,Engage Media TV,530626,CTV Exchanges (Edge Direct EP),exchange,CTV,53978,53978,526.04
2025-02-10,DV360,Audiomack,483396,NIMBUS Mobile In-App No Throttle,exchange,APP,8071,8071,1.45
2025-02-10,Motorik,TaurusX,530498,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,61485,61485,13.08
2025-02-10,BidSwitch,My-Cast App,512006,Intermediaries 2 - Sequoia,exchange,APP,16474,16474,29.23
2025-02-10,Magnite,Luna Media,367217,Intermediaries Bucket 1 - Sequoia,exchange,APP,31321,31321,17.99
2025-02-10,Beeswax,Rise,503707,MobileApp Indirect - NEW Bundle Only Fill TREE,exchange,APP,38730,38730,29.89
2025-02-10,BidSwitch,Audiomack,483396,Low Volume - No Throttle,exchange,APP,22230,22230,29.87
2025-02-10,UnrulyX,Amazon UAM,375328,UnrulyX Mobile In App - TREE,exchange,APP,478,478,0.18
2025-02-10,Simpli.fi,Appbroda,489954,RPM Throttle Bucket - TREE SPLINE,exchange,APP,62627,62627,94.18
2025-02-10,BidSwitch,Verve Mobile,501545,US West Test,exchange,CTV,11569,11569,127.25
2025-02-10,Beeswax,Brightcom,473316,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,9086,9086,12.85
2025-02-10,Centro,Smartivi,480816,ADD NEW EXCHANGES HERE - TREE,exchange,APP,3146,3146,10.66
2025-02-10,Beeswax,TriCoast 3P,518134,Intermediaries RPM - TREE FUZZ,exchange,CTV,2569,2569,35.39
2025-02-10,RTB House,Edge226 Supply,541964,ADD NEW EXCHANGES HERE - Tree,exchange,APP,6020,6020,2.85
2025-02-10,Centro,Matterfull Media,482639,ADD NEW EXCHANGES HERE - TREE,exchange,APP,15598,15598,41.94
2025-02-10,Xandr,Matterfull Media,482639,Mobile In-App Bucket 1 TREE,exchange,APP,9151,9151,2.25
2025-02-10,Krush Media,Luna Media,367217,Samsung Priority Bundle Test,exchange,CTV,104,104,0.99
2025-02-10,BidSwitch,Verve Mobile,501545,Intermediaries - Sequoia,exchange,APP,6810,6810,6.69
2025-02-10,Krush Media,TVIQ CTV,506164,CTV - ADD NEW EXCHANGES HERE TREE,exchange,CTV,522,522,5.35
2025-02-10,Epom Services,Start.io,488437,ADD NEW EXCHANGES HERE,exchange,APP,622,622,0.2
2025-02-10,Motorik,MobileFuse,452742,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,222,222,0.24
2025-02-10,Motorik,Onomagic,267257,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,691,691,1.45
2025-02-10,Edge226,SpringServe,391309,SSP (Dauup) CTV EP - Exchanges,exchange,CTV,3279,3279,17.98
2025-02-10,Edge226,Widesound,533923,CTV Exchanges (Edge Direct EP),exchange,CTV,7097,7097,49.35
2025-02-10,Edge226,Eskimi,502284,New Exchanges Here TREE,exchange,APP,1543,1543,0.57
2025-02-10,RTB House,Start.io,488437,ADD NEW EXCHANGES HERE - Tree,exchange,APP,3294,3294,10.09
2025-02-10,Opera Bidder,Verve Mobile,501545,High Rev Bucket - ANY BID TREE,exchange,APP,1433,1433,0.64
2025-02-10,Edge226,Glewed.tv,465025,SSP (Dauup) CTV EP - Exchanges,exchange,CTV,46,46,0.53
2025-02-10,Epom Services,ProgrammaticX,516513,ADD NEW EXCHANGES HERE,exchange,APP,800,800,0.39
2025-02-10,Krush Media,TopOnAds,528054,US West - Mobile App Intermediaries - Tree,exchange,APP,2381,2381,2.04
2025-02-10,Centro,TaurusX,530498,ADD NEW EXCHANGES HERE - TREE,exchange,APP,574,574,0.83
2025-02-10,Motorik,ProgrammaticX,516513,ADD NEW EXCHANGES HERE - Sequoia,exchange,APP,233,233,0.43
2025-02-10,Centro,Eskimi,502284,ADD NEW EXCHANGES HERE - TREE,exchange,APP,22,22,0.05
2025-02-10,Epsilon,OrkaTV,504676,Epilson Aigned Exchanges - Sequoia,exchange,CTV,349,349,3.48
2025-02-10,Epom Services,Display.io,535014,ADD NEW EXCHANGES HERE,exchange,APP,245,245,0.23
2025-02-10,Simpli.fi,Merriam Webster,83744,Lower Volume - No Shaping,exchange,APP,956,956,1.53
2025-02-10,Sovrn,Applovin,516975,TEST Evan Dev To Phantom,exchange,APP,257,257,0.41
2025-02-10,Beeswax,Adapex,259022,ADD NEW EXCHANGES HERE - FILL FUZZY,exchange,APP,57,57,0.11
2025-02-10,BidSwitch,Merriam Webster,83744,Low Volume - No Throttle,exchange,APP,186,186,0.06
2025-02-10,Beeswax,Ex.Co,241560,Intermediaries RPM - TREE FUZZ,exchange,APP,211,211,0.33
2025-02-10,Krush Media,Adsyeild,292974,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,21,21,0.02
2025-02-10,Centro,Safe Exchange,488676,CTV - New RPM - TREE,exchange,DESKTOP,13,13,0.21
2025-02-10,PubMatic,Spanish Dictionary,233909,NIMBUS MOBILE APP 137711,exchange,APP,31,31,0.08
2025-02-10,Krush Media,My-Cast App,512006,Mobile App - ADD NEW EXCHANGES HERE - Tree RPM,exchange,APP,18,18,0.02
2025-02-10,DV360,Weatherbug,489654,Mike Evan Test,exchange,APP,15,15,0.02
2025-02-10,Edge226,Barstool Sports,241659,SSP (Dauup) IA EP - Exchanges,exchange,APP,10,10,0.0
2025-02-10,Xandr,"VRTCAL Markets, Inc.",522431,High Rev CTV - TREE,exchange,APP,62,62,0.17
